"GeneSymbol","Class","GeneSymbolClass"
"Gm14278","unprocessed_pseudogene","Gm14278_unprocessed_pseudogene"
"Gm14248","processed_pseudogene","Gm14248_processed_pseudogene"
"Gm14247","processed_pseudogene","Gm14247_processed_pseudogene"
"Ndrg3","protein_coding","Ndrg3_protein_coding"
"Gm27653","scaRNA","Gm27653_scaRNA"
"Gm14276","processed_pseudogene","Gm14276_processed_pseudogene"
"Dsn1","protein_coding","Dsn1_protein_coding"
"Soga1","protein_coding","Soga1_protein_coding"
"Tldc2","protein_coding","Tldc2_protein_coding"
"Samhd1","protein_coding","Samhd1_protein_coding"
"Rbl1","protein_coding","Rbl1_protein_coding"
"Gm14277","processed_pseudogene","Gm14277_processed_pseudogene"
"Mroh8","protein_coding","Mroh8_protein_coding"
"Rpn2","protein_coding","Rpn2_protein_coding"
"Ghrh","protein_coding","Ghrh_protein_coding"
"Manbal","protein_coding","Manbal_protein_coding"
"Src","protein_coding","Src_protein_coding"
"Gm14279","processed_pseudogene","Gm14279_processed_pseudogene"
"Gm14287","processed_pseudogene","Gm14287_processed_pseudogene"
"Gm14286","lncRNA","Gm14286_lncRNA"
"Blcap","protein_coding","Blcap_protein_coding"
"Nnat","protein_coding","Nnat_protein_coding"
"Gm23134","miRNA","Gm23134_miRNA"
"Platr27","lncRNA","Platr27_lncRNA"
"Gm25407","snoRNA","Gm25407_snoRNA"
"Gm23463","snRNA","Gm23463_snRNA"
"Ctnnbl1","protein_coding","Ctnnbl1_protein_coding"
"Gm14176","processed_pseudogene","Gm14176_processed_pseudogene"
"Vstm2l","protein_coding","Vstm2l_protein_coding"
"Tti1","protein_coding","Tti1_protein_coding"
"Rprd1b","protein_coding","Rprd1b_protein_coding"
"2010009K17Rik","lncRNA","2010009K17Rik_lncRNA"
"Tgm2","protein_coding","Tgm2_protein_coding"
"Gm20412","lncRNA","Gm20412_lncRNA"
"D630003M21Rik","protein_coding","D630003M21Rik_protein_coding"
"1700060C20Rik","lncRNA","1700060C20Rik_lncRNA"
"Mir7685","miRNA","Mir7685_miRNA"
"Bpi","protein_coding","Bpi_protein_coding"
"Lbp","protein_coding","Lbp_protein_coding"
"Snhg17","lncRNA","Snhg17_lncRNA"
"Gm24411","snoRNA","Gm24411_snoRNA"
"Gm26003","snoRNA","Gm26003_snoRNA"
"Snhg11","protein_coding","Snhg11_protein_coding"
"Gm25187","snoRNA","Gm25187_snoRNA"
"Gm25129","snoRNA","Gm25129_snoRNA"
"Gm14201","processed_pseudogene","Gm14201_processed_pseudogene"
"Gm14202","processed_pseudogene","Gm14202_processed_pseudogene"
"Ralgapb","protein_coding","Ralgapb_protein_coding"
"Gm14200","processed_pseudogene","Gm14200_processed_pseudogene"
"Gm24379","misc_RNA","Gm24379_misc_RNA"
"Adig","protein_coding","Adig_protein_coding"
"Arhgap40","protein_coding","Arhgap40_protein_coding"
"Gm14204","lncRNA","Gm14204_lncRNA"
"Slc32a1","protein_coding","Slc32a1_protein_coding"
"Gm14205","lncRNA","Gm14205_lncRNA"
"Actr5","protein_coding","Actr5_protein_coding"
"Mir3474","miRNA","Mir3474_miRNA"
"Ppp1r16b","protein_coding","Ppp1r16b_protein_coding"
"Gm26141","miRNA","Gm26141_miRNA"
"Fam83d","protein_coding","Fam83d_protein_coding"
"Dhx35","protein_coding","Dhx35_protein_coding"
"Gm44319","miRNA","Gm44319_miRNA"
"Gm25090","snoRNA","Gm25090_snoRNA"
"Gm14219","processed_pseudogene","Gm14219_processed_pseudogene"
"Gm11445","processed_pseudogene","Gm11445_processed_pseudogene"
"Gm11446","processed_pseudogene","Gm11446_processed_pseudogene"
"Gm14223","lncRNA","Gm14223_lncRNA"
"4933416E03Rik","lncRNA","4933416E03Rik_lncRNA"
"Gm14220","transcribed_processed_pseudogene","Gm14220_transcribed_processed_pseudogene"
"9130015L21Rik","lncRNA","9130015L21Rik_lncRNA"
"Gm826","protein_coding","Gm826_protein_coding"
"Mafb","protein_coding","Mafb_protein_coding"
"Gm14221","lncRNA","Gm14221_lncRNA"
"Gm14222","lncRNA","Gm14222_lncRNA"
"Gm23968","miRNA","Gm23968_miRNA"
"Top1","protein_coding","Top1_protein_coding"
"Plcg1","protein_coding","Plcg1_protein_coding"
"Gm27206","lncRNA","Gm27206_lncRNA"
"Zhx3","protein_coding","Zhx3_protein_coding"
"Gm16751","lncRNA","Gm16751_lncRNA"
"Gm11447","processed_pseudogene","Gm11447_processed_pseudogene"
"Lpin3","protein_coding","Lpin3_protein_coding"
"Emilin3","protein_coding","Emilin3_protein_coding"
"Gm14228","lncRNA","Gm14228_lncRNA"
"Chd6","protein_coding","Chd6_protein_coding"
"Gm25561","snoRNA","Gm25561_snoRNA"
"Gm45447","lncRNA","Gm45447_lncRNA"
"Gm14243","lncRNA","Gm14243_lncRNA"
"Gm14242","lncRNA","Gm14242_lncRNA"
"Gm5270","processed_pseudogene","Gm5270_processed_pseudogene"
"Gm11448","processed_pseudogene","Gm11448_processed_pseudogene"
"Gm14241","lncRNA","Gm14241_lncRNA"
"Gm11449","processed_pseudogene","Gm11449_processed_pseudogene"
"Gm29229","lncRNA","Gm29229_lncRNA"
"Ptprt","protein_coding","Ptprt_protein_coding"
"Ptprtos","lncRNA","Ptprtos_lncRNA"
"9430021M05Rik","lncRNA","9430021M05Rik_lncRNA"
"Gm14246","lncRNA","Gm14246_lncRNA"
"Gm22936","snoRNA","Gm22936_snoRNA"
"Gm11450","processed_pseudogene","Gm11450_processed_pseudogene"
"Gm24478","snRNA","Gm24478_snRNA"
"Gm14255","lncRNA","Gm14255_lncRNA"
"Gm11451","processed_pseudogene","Gm11451_processed_pseudogene"
"Gm11452","processed_pseudogene","Gm11452_processed_pseudogene"
"Srsf6","protein_coding","Srsf6_protein_coding"
"L3mbtl1","protein_coding","L3mbtl1_protein_coding"
"Gm11453","processed_pseudogene","Gm11453_processed_pseudogene"
"Sgk2","protein_coding","Sgk2_protein_coding"
"Ift52","protein_coding","Ift52_protein_coding"
"Mybl2","protein_coding","Mybl2_protein_coding"
"Mir7003","miRNA","Mir7003_miRNA"
"Gtsf1l","protein_coding","Gtsf1l_protein_coding"
"Gm22174","miRNA","Gm22174_miRNA"
"Gm11454","lncRNA","Gm11454_lncRNA"
"Gm14254","lncRNA","Gm14254_lncRNA"
"Tox2","protein_coding","Tox2_protein_coding"
"Jph2","protein_coding","Jph2_protein_coding"
"Oser1","protein_coding","Oser1_protein_coding"
"2900093K20Rik","lncRNA","2900093K20Rik_lncRNA"
"Gdap1l1","protein_coding","Gdap1l1_protein_coding"
"Fitm2","protein_coding","Fitm2_protein_coding"
"2310001K24Rik","lncRNA","2310001K24Rik_lncRNA"
"R3hdml","protein_coding","R3hdml_protein_coding"
"Hnf4aos","lncRNA","Hnf4aos_lncRNA"
"Hnf4a","protein_coding","Hnf4a_protein_coding"
"Gm25881","snRNA","Gm25881_snRNA"
"Ttpal","protein_coding","Ttpal_protein_coding"
"Serinc3","protein_coding","Serinc3_protein_coding"
"0610039K10Rik","lncRNA","0610039K10Rik_lncRNA"
"Pkig","protein_coding","Pkig_protein_coding"
"Gm16316","lncRNA","Gm16316_lncRNA"
"Ada","protein_coding","Ada_protein_coding"
"Ccn5","protein_coding","Ccn5_protein_coding"
"Kcnk15","protein_coding","Kcnk15_protein_coding"
"Rims4","protein_coding","Rims4_protein_coding"
"Ywhab","protein_coding","Ywhab_protein_coding"
"Pabpc1l","protein_coding","Pabpc1l_protein_coding"
"Tomm34","protein_coding","Tomm34_protein_coding"
"Stk4","protein_coding","Stk4_protein_coding"
"Gm11455","lncRNA","Gm11455_lncRNA"
"n-R5s207","rRNA","n-R5s207_rRNA"
"Kcns1","protein_coding","Kcns1_protein_coding"
"Wfdc5","protein_coding","Wfdc5_protein_coding"
"A730032A03Rik","lncRNA","A730032A03Rik_lncRNA"
"Wfdc12","protein_coding","Wfdc12_protein_coding"
"Wfdc15a","protein_coding","Wfdc15a_protein_coding"
"Wfdc15b","protein_coding","Wfdc15b_protein_coding"
"Svs2","protein_coding","Svs2_protein_coding"
"Svs3b","protein_coding","Svs3b_protein_coding"
"Svs4","protein_coding","Svs4_protein_coding"
"Svs3a","protein_coding","Svs3a_protein_coding"
"Svs6","protein_coding","Svs6_protein_coding"
"Svs5","protein_coding","Svs5_protein_coding"
"Slpi","protein_coding","Slpi_protein_coding"
"Mir7678","miRNA","Mir7678_miRNA"
"Matn4","protein_coding","Matn4_protein_coding"
"Rbpjl","protein_coding","Rbpjl_protein_coding"
"Sdc4","protein_coding","Sdc4_protein_coding"
"Sys1","protein_coding","Sys1_protein_coding"
"Gm14302","lncRNA","Gm14302_lncRNA"
"Gm20458","protein_coding","Gm20458_protein_coding"
"Trp53tg5","protein_coding","Trp53tg5_protein_coding"
"Dbndd2","protein_coding","Dbndd2_protein_coding"
"Pigt","protein_coding","Pigt_protein_coding"
"Gm14317","lncRNA","Gm14317_lncRNA"
"Wfdc2","protein_coding","Wfdc2_protein_coding"
"Spint3","protein_coding","Spint3_protein_coding"
"Wfdc6a","protein_coding","Wfdc6a_protein_coding"
"Eppin","protein_coding","Eppin_protein_coding"
"Wfdc8","protein_coding","Wfdc8_protein_coding"
"Gm25512","snRNA","Gm25512_snRNA"
"Wfdc6b","protein_coding","Wfdc6b_protein_coding"
"Gm24473","snoRNA","Gm24473_snoRNA"
"Wfdc16","protein_coding","Wfdc16_protein_coding"
"Gm11456","processed_pseudogene","Gm11456_processed_pseudogene"
"Wfdc9","protein_coding","Wfdc9_protein_coding"
"Wfdc10","protein_coding","Wfdc10_protein_coding"
"Wfdc11","protein_coding","Wfdc11_protein_coding"
"Wfdc13","protein_coding","Wfdc13_protein_coding"
"Spint4","protein_coding","Spint4_protein_coding"
"Spint5","protein_coding","Spint5_protein_coding"
"Wfdc3","protein_coding","Wfdc3_protein_coding"
"Dnttip1","protein_coding","Dnttip1_protein_coding"
"Gm11457","lncRNA","Gm11457_lncRNA"
"Gm22596","misc_RNA","Gm22596_misc_RNA"
"Ube2c","protein_coding","Ube2c_protein_coding"
"Tnnc2","protein_coding","Tnnc2_protein_coding"
"Snx21","protein_coding","Snx21_protein_coding"
"Acot8","protein_coding","Acot8_protein_coding"
"Zswim3","protein_coding","Zswim3_protein_coding"
"Zswim1","protein_coding","Zswim1_protein_coding"
"Spata25","protein_coding","Spata25_protein_coding"
"Neurl2","protein_coding","Neurl2_protein_coding"
"Ctsa","protein_coding","Ctsa_protein_coding"
"Pltp","protein_coding","Pltp_protein_coding"
"Pcif1","protein_coding","Pcif1_protein_coding"
"Zfp335","protein_coding","Zfp335_protein_coding"
"Zfp335os","lncRNA","Zfp335os_lncRNA"
"Mmp9","protein_coding","Mmp9_protein_coding"
"Slc12a5","protein_coding","Slc12a5_protein_coding"
"Ncoa5","protein_coding","Ncoa5_protein_coding"
"Cd40","protein_coding","Cd40_protein_coding"
"1700025C18Rik","protein_coding","1700025C18Rik_protein_coding"
"Cdh22","protein_coding","Cdh22_protein_coding"
"Gm14397","lncRNA","Gm14397_lncRNA"
"Gm25569","snoRNA","Gm25569_snoRNA"
"Slc35c2","protein_coding","Slc35c2_protein_coding"
"Elmo2","protein_coding","Elmo2_protein_coding"
"Zfp663","protein_coding","Zfp663_protein_coding"
"Zfp334","protein_coding","Zfp334_protein_coding"
"Ocstamp","protein_coding","Ocstamp_protein_coding"
"Slc13a3","protein_coding","Slc13a3_protein_coding"
"Gm14437","lncRNA","Gm14437_lncRNA"
"Trp53rka","protein_coding","Trp53rka_protein_coding"
"Slc2a10","protein_coding","Slc2a10_protein_coding"
"Eya2","protein_coding","Eya2_protein_coding"
"Gm28163","lncRNA","Gm28163_lncRNA"
"Gm11460","processed_pseudogene","Gm11460_processed_pseudogene"
"Zmynd8","protein_coding","Zmynd8_protein_coding"
"BC046401","lncRNA","BC046401_lncRNA"
"Gm11465","lncRNA","Gm11465_lncRNA"
"Gm22692","miRNA","Gm22692_miRNA"
"Gm11461","processed_pseudogene","Gm11461_processed_pseudogene"
"Gm11462","processed_pseudogene","Gm11462_processed_pseudogene"
"Platr29","lncRNA","Platr29_lncRNA"
"Gm11464","lncRNA","Gm11464_lncRNA"
"Ncoa3","protein_coding","Ncoa3_protein_coding"
"Sulf2","protein_coding","Sulf2_protein_coding"
"Gm22687","rRNA","Gm22687_rRNA"
"Gm11466","lncRNA","Gm11466_lncRNA"
"Gm11467","lncRNA","Gm11467_lncRNA"
"Gm11468","lncRNA","Gm11468_lncRNA"
"Gm14268","lncRNA","Gm14268_lncRNA"
"5031425F14Rik","lncRNA","5031425F14Rik_lncRNA"
"Gm14267","transcribed_processed_pseudogene","Gm14267_transcribed_processed_pseudogene"
"Prex1","protein_coding","Prex1_protein_coding"
"Gm23152","rRNA","Gm23152_rRNA"
"Gm25265","misc_RNA","Gm25265_misc_RNA"
"Gm24477","snRNA","Gm24477_snRNA"
"Trp53rkb","protein_coding","Trp53rkb_protein_coding"
"Arfgef2","protein_coding","Arfgef2_protein_coding"
"Cse1l","protein_coding","Cse1l_protein_coding"
"Gm17096","lncRNA","Gm17096_lncRNA"
"Stau1","protein_coding","Stau1_protein_coding"
"Gm11470","processed_pseudogene","Gm11470_processed_pseudogene"
"Ddx27","protein_coding","Ddx27_protein_coding"
"Znfx1","protein_coding","Znfx1_protein_coding"
"Zfas1","lncRNA","Zfas1_lncRNA"
"Gm27494","misc_RNA","Gm27494_misc_RNA"
"Gm25878","snoRNA","Gm25878_snoRNA"
"Gm23201","snoRNA","Gm23201_snoRNA"
"Snord12","snoRNA","Snord12_snoRNA"
"Gm11472","processed_pseudogene","Gm11472_processed_pseudogene"
"Gm11471","processed_pseudogene","Gm11471_processed_pseudogene"
"Kcnb1","protein_coding","Kcnb1_protein_coding"
"1110018N20Rik","lncRNA","1110018N20Rik_lncRNA"
"Ptgis","protein_coding","Ptgis_protein_coding"
"Gm14291","lncRNA","Gm14291_lncRNA"
"Gm11473","processed_pseudogene","Gm11473_processed_pseudogene"
"B4galt5","protein_coding","B4galt5_protein_coding"
"Slc9a8","protein_coding","Slc9a8_protein_coding"
"Spata2","protein_coding","Spata2_protein_coding"
"Rnf114","protein_coding","Rnf114_protein_coding"
"Gm11474","processed_pseudogene","Gm11474_processed_pseudogene"
"Snai1","protein_coding","Snai1_protein_coding"
"Gm11476","lncRNA","Gm11476_lncRNA"
"Gm11475","processed_pseudogene","Gm11475_processed_pseudogene"
"Ube2v1","protein_coding","Ube2v1_protein_coding"
"Gm20431","protein_coding","Gm20431_protein_coding"
"Tmem189","protein_coding","Tmem189_protein_coding"
"Gm22355","miRNA","Gm22355_miRNA"
"Gm14320","lncRNA","Gm14320_lncRNA"
"Cebpb","protein_coding","Cebpb_protein_coding"
"A530013C23Rik","lncRNA","A530013C23Rik_lncRNA"
"Gm14321","lncRNA","Gm14321_lncRNA"
"9230111E07Rik","lncRNA","9230111E07Rik_lncRNA"
"1200007C13Rik","lncRNA","1200007C13Rik_lncRNA"
"Gm14319","lncRNA","Gm14319_lncRNA"
"Ptpn1","protein_coding","Ptpn1_protein_coding"
"Ripor3","protein_coding","Ripor3_protein_coding"
"Gm14236","lncRNA","Gm14236_lncRNA"
"Gm24327","miRNA","Gm24327_miRNA"
"Pard6b","protein_coding","Pard6b_protein_coding"
"Gm14235","lncRNA","Gm14235_lncRNA"
"E130018N17Rik","lncRNA","E130018N17Rik_lncRNA"
"Gm24561","miRNA","Gm24561_miRNA"
"Adnp","protein_coding","Adnp_protein_coding"
"Gm20716","protein_coding","Gm20716_protein_coding"
"Dpm1","protein_coding","Dpm1_protein_coding"
"Mocs3","protein_coding","Mocs3_protein_coding"
"Gm14237","processed_pseudogene","Gm14237_processed_pseudogene"
"Kcng1","protein_coding","Kcng1_protein_coding"
"Gm14262","lncRNA","Gm14262_lncRNA"
"Gm22704","snoRNA","Gm22704_snoRNA"
"Gm14234","processed_pseudogene","Gm14234_processed_pseudogene"
"Nfatc2","protein_coding","Nfatc2_protein_coding"
"Atp9a","protein_coding","Atp9a_protein_coding"
"Mir7004","miRNA","Mir7004_miRNA"
"Sall4","protein_coding","Sall4_protein_coding"
"Gm14261","lncRNA","Gm14261_lncRNA"
"Gm25214","snoRNA","Gm25214_snoRNA"
"Zfp64","protein_coding","Zfp64_protein_coding"
"1700017J07Rik","lncRNA","1700017J07Rik_lncRNA"
"Gm14260","lncRNA","Gm14260_lncRNA"
"Gm9873","lncRNA","Gm9873_lncRNA"
"Gm26469","miRNA","Gm26469_miRNA"
"Gm14258","lncRNA","Gm14258_lncRNA"
"9430093N23Rik","lncRNA","9430093N23Rik_lncRNA"
"Gm14250","lncRNA","Gm14250_lncRNA"
"4930529I22Rik","lncRNA","4930529I22Rik_lncRNA"
"Gm14249","lncRNA","Gm14249_lncRNA"
"Gm11011","protein_coding","Gm11011_protein_coding"
"Gm34294","TEC","Gm34294_TEC"
"Tshz2","protein_coding","Tshz2_protein_coding"
"Gm26883","lncRNA","Gm26883_lncRNA"
"AY702102","TEC","AY702102_TEC"
"A630075F10Rik","lncRNA","A630075F10Rik_lncRNA"
"Zfp217","protein_coding","Zfp217_protein_coding"
"Gm17619","lncRNA","Gm17619_lncRNA"
"Gm14270","processed_pseudogene","Gm14270_processed_pseudogene"
"Bcas1","protein_coding","Bcas1_protein_coding"
"Bcas1os2","lncRNA","Bcas1os2_lncRNA"
"Bcas1os1","lncRNA","Bcas1os1_lncRNA"
"Gm14269","processed_pseudogene","Gm14269_processed_pseudogene"
"Cyp24a1","protein_coding","Cyp24a1_protein_coding"
"Pfdn4","protein_coding","Pfdn4_protein_coding"
"Gm16796","lncRNA","Gm16796_lncRNA"
"Gm14637","lncRNA","Gm14637_lncRNA"
"4930470P17Rik","protein_coding","4930470P17Rik_protein_coding"
"Gm14264","lncRNA","Gm14264_lncRNA"
"Dok5","protein_coding","Dok5_protein_coding"
"Gm14263","processed_pseudogene","Gm14263_processed_pseudogene"
"Gm14266","lncRNA","Gm14266_lncRNA"
"Gm14640","lncRNA","Gm14640_lncRNA"
"1700007M16Rik","lncRNA","1700007M16Rik_lncRNA"
"Gm26489","scaRNA","Gm26489_scaRNA"
"1700028P15Rik","lncRNA","1700028P15Rik_lncRNA"
"Gm14272","lncRNA","Gm14272_lncRNA"
"Gm14641","lncRNA","Gm14641_lncRNA"
"Cbln4","protein_coding","Cbln4_protein_coding"
"Gm14271","lncRNA","Gm14271_lncRNA"
"Gm14274","processed_pseudogene","Gm14274_processed_pseudogene"
"Gm44301","miRNA","Gm44301_miRNA"
"Mc3r","protein_coding","Mc3r_protein_coding"
"Gm14275","lncRNA","Gm14275_lncRNA"
"Gm14273","lncRNA","Gm14273_lncRNA"
"Fam210b","protein_coding","Fam210b_protein_coding"
"Aurka","protein_coding","Aurka_protein_coding"
"Cstf1","protein_coding","Cstf1_protein_coding"
"Cass4","protein_coding","Cass4_protein_coding"
"Gm14455","lncRNA","Gm14455_lncRNA"
"Rtf2","protein_coding","Rtf2_protein_coding"
"Gcnt7","protein_coding","Gcnt7_protein_coding"
"Fam209","protein_coding","Fam209_protein_coding"
"Gm14303","processed_pseudogene","Gm14303_processed_pseudogene"
"Tfap2c","protein_coding","Tfap2c_protein_coding"
"Gm22773","miRNA","Gm22773_miRNA"
"Bmp7","protein_coding","Bmp7_protein_coding"
"Spo11","protein_coding","Spo11_protein_coding"
"Rae1","protein_coding","Rae1_protein_coding"
"Rbm38","protein_coding","Rbm38_protein_coding"
"Gm20490","lncRNA","Gm20490_lncRNA"
"Gm14453","lncRNA","Gm14453_lncRNA"
"Ctcfl","protein_coding","Ctcfl_protein_coding"
"Ctcflos","lncRNA","Ctcflos_lncRNA"
"Pck1","protein_coding","Pck1_protein_coding"
"Zbp1","protein_coding","Zbp1_protein_coding"
"Pmepa1","protein_coding","Pmepa1_protein_coding"
"Pmepa1os","lncRNA","Pmepa1os_lncRNA"
"Gm14642","lncRNA","Gm14642_lncRNA"
"1700021F07Rik","protein_coding","1700021F07Rik_protein_coding"
"Ankrd60","protein_coding","Ankrd60_protein_coding"
"Ppp4r1l-ps","transcribed_unprocessed_pseudogene","Ppp4r1l-ps_transcribed_unprocessed_pseudogene"
"Rab22a","protein_coding","Rab22a_protein_coding"
"Mir6340","miRNA","Mir6340_miRNA"
"1700010B08Rik","protein_coding","1700010B08Rik_protein_coding"
"Vapb","protein_coding","Vapb_protein_coding"
"AL844849.1","processed_pseudogene","AL844849.1_processed_pseudogene"
"Gm14371","unprocessed_pseudogene","Gm14371_unprocessed_pseudogene"
"Gm14336","processed_pseudogene","Gm14336_processed_pseudogene"
"Atp5k-ps2","processed_pseudogene","Atp5k-ps2_processed_pseudogene"
"Vamp7-ps","processed_pseudogene","Vamp7-ps_processed_pseudogene"
"Stx16","protein_coding","Stx16_protein_coding"
"Npepl1","protein_coding","Npepl1_protein_coding"
"Gm10714","lncRNA","Gm10714_lncRNA"
"Gm27591","miRNA","Gm27591_miRNA"
"Mir296","miRNA","Mir296_miRNA"
"Mir298","miRNA","Mir298_miRNA"
"Nespas","lncRNA","Nespas_lncRNA"
"Gnas","protein_coding","Gnas_protein_coding"
"Gm27899","misc_RNA","Gm27899_misc_RNA"
"Gm27869","misc_RNA","Gm27869_misc_RNA"
"Gm27849","misc_RNA","Gm27849_misc_RNA"
"Gm20721","protein_coding","Gm20721_protein_coding"
"Nelfcd","protein_coding","Nelfcd_protein_coding"
"Ctsz","protein_coding","Ctsz_protein_coding"
"Rpl30-ps5","processed_pseudogene","Rpl30-ps5_processed_pseudogene"
"Tubb1","protein_coding","Tubb1_protein_coding"
"Atp5e","protein_coding","Atp5e_protein_coding"
"Prelid3b","protein_coding","Prelid3b_protein_coding"
"Gm14385","processed_pseudogene","Gm14385_processed_pseudogene"
"Vmn1r-ps1","processed_pseudogene","Vmn1r-ps1_processed_pseudogene"
"Zfp831","protein_coding","Zfp831_protein_coding"
"Edn3","protein_coding","Edn3_protein_coding"
"Gm14617","lncRNA","Gm14617_lncRNA"
"Gm14618","lncRNA","Gm14618_lncRNA"
"Gm14616","lncRNA","Gm14616_lncRNA"
"Gm14444","protein_coding","Gm14444_protein_coding"
"Gm16354","unprocessed_pseudogene","Gm16354_unprocessed_pseudogene"
"Gm14445","unprocessed_pseudogene","Gm14445_unprocessed_pseudogene"
"Gm14393","protein_coding","Gm14393_protein_coding"
"Gm14439","processed_pseudogene","Gm14439_processed_pseudogene"
"Gm14387","unprocessed_pseudogene","Gm14387_unprocessed_pseudogene"
"Gm14392","processed_pseudogene","Gm14392_processed_pseudogene"
